id,text
913533458357551104,The Janus case could tilt the playing field further in favor of corporations &amp; make it much harder for workers to stand up for themselves.
913533092668768261,"In deciding to take up the Janus case, the GOP-appointed SCOTUS majority is poised to deal the knock-out blow to public sector unions."
913532800720146432,"When the GOP stole @BarackObama's SCOTUS seat &amp; forced Gorsuch through the Senate, they knew their investment would pay off. Today it has."
913532577822203904,Powerful interests invested vast sums of money into confirming judges who will tilt our courts in favor of billionaires &amp; big businesses.
913188739115085824,RT @EMKInstitute: #OTD in 2015 @SenWarren was at the Institute for a #GettingToThePoint convo on equality. See the program: https://t.co/kB…
913153413994737664,#NotOnePenny in tax cuts for the wealthy &amp; giant corporations – especially not on the backs of everyone else. We'll fight this GOP tax plan.
913153091662381056,"And the GOP tax plan will explode the deficit, which will lead the GOP to say we need to gut Medicaid, Medicare, infrastructure &amp; education."
913152774120120322,The GOP plan gets rid of the state/local tax deduction for working families while repealing the estate tax for a handful of rich families.
913152445374697473,"While the GOP plan slashes the income tax rate for the highest earners, it increases the tax rate that applies to many working families."
913152203543777280,The GOP tax plan delivers massive tax cuts to millionaires &amp; giant corporations &amp; kicks working families to the curb.
913151976795451394,"The “new” Republican tax plan is the same warmed-over, trickle-down plan they’ve been pushing for decades."
912830607385821184,The people of Puerto Rico &amp; the USVI need to know their federal government hasn't forgotten them and is doing everything it can to aid them.
912830361046011904,Today I joined fellow Democratic senators in calling for an appropriations bill immediately to help the people of P… https://t.co/MjIULwXgHN
912829604754280448,Millions of Americans live on Puerto Rico &amp; the USVI. They'll need huge immediate &amp; long-term aid – far more than they've received so far.
912829354819883008,"In the wake of powerful hurricanes, Puerto Rico &amp; the US Virgin Islands face an urgent humanitarian crisis. Congress must address it NOW."
912824406447214594,.@SenateGOP withdrew their latest health care repeal bill because they didn’t have the votes. I have two words for… https://t.co/YdsmlTSQwW
912786093468262401,.@realDonaldTrump isn't following through on his promise to fix NAFTA and boost working families. It's time for Congress to take action.
912785984244322304,I also wrote a bill w/ @SenSherrodBrown &amp; @SenGillibrand to stop states from restricting workers' right to unionize. https://t.co/DdOxn2HdKp
912785662671286273,I wrote to the Admin demanding the removal of ISDS from NAFTA. We should look out for families – not corporations. https://t.co/NVJNOV64uO
912785418717925376,Now @realDonaldTrump &amp; his Administration are reportedly proposing NAFTA provisions that do nothing to bring back American jobs.
912785203466313728,The Trump Administration has failed to get rid of ISDS - the corporate courts in NAFTA that give big businesses their own special rights.
912785016316465152,"Despite promising to fix NAFTA's problems, @realDonaldTrump &amp; his Admin have failed to fight for workers through the first 3 rounds."
912784772958756866,The fundamental problem with NAFTA is simple: the agreement doesn't work for American workers.
912716996474793985,The American public deserve answers about what went wrong at @Equifax and what the company plans to do going forward.
912716765435777024,"Former @Equifax CEO Smith, along with the new Chair &amp; interim CEO, should all testify before the Senate Banking Committee."
912716525777367042,It’s also not real accountability if the guy @Equifax promoted to Chair is a board member who served on the data security committee.
912716291965890561,It's not real accountability if the @Equifax Chairman &amp; CEO resigns without giving back a nickel in pay or publicly answering questions.
912716070137548800,I’ve called for @Equifax execs to be held accountable for their role in failing to stop the data breach &amp; hiding it for 40 days.
912506247823413248,Red alert: this vote could happen as soon as tomorrow. https://t.co/jFk1IL6j0d
912505894541328384,The @SenateGOP hope you won't notice when they vote to take away your legal right to take big banks to court. This… https://t.co/2JvizXR0zN
912451524755894272,Heading to the Senate floor now to tell the @SenateGOP: Stop fighting for the powerful interests &amp; do your job: https://t.co/jc1R7Es8hG
912447857394896896,The @SenateGOP are also on the verge of reversing a @CFPB rule that helps you hold firms like @WellsFargo &amp; @Equifax accountable in court.
912447531589750784,"9/30 is the deadline for funding CHIP, community health centers, Medicare programs, Medicaid payments, &amp; more. They’re waiting for a vote."
912447393148424194,"The @SenateGOP have tried to manufacture a health care crisis to justify repealing the ACA, but a real crisis is about to unfold."
912436568803160064,I’m joining the @IndivisibleTeam live now to talk about why we must #killthebill &amp; save Americans’ health care. Wat… https://t.co/99ZiqTnkx1
912426522270687233,A man who spent 40 yrs union busting has no business on the @NLRB. Heading to the floor to oppose William Emanuel: https://t.co/jc1R7Es8hG
912425310385246213,"If Congress won't stand up for workers, the very least we can do is give these workers a chance to join together &amp; stand up for themselves."
911992596330946562,".@SenateGOP: before you vote to repeal the Affordable Care Act next week, listen to the doctors in your state beggi… https://t.co/Nx4g16KxxV"
911593738438356993,We must keep the pressure on to make sure this disaster of a bill isn’t passed next week. https://t.co/OO21dxAOD1
910663300043739141,The fight to protect Medicaid and the Affordable Care Act is a fight for life and death for people who need opioid… https://t.co/tFUAZ9Tkod
910617662652387328,The federal government must move quickly &amp; do whatever is needed to help Puerto Rico &amp; the US Virgin Islands recover from Maria &amp; Irma.
910617423665131521,My thoughts are with the millions of Americans in Puerto Rico &amp; the US Virgin Islands. I hope electricity and safety are restored quickly.
910605979997409280,"I stand with @SenFranken in saying no: We won’t let Trump &amp; the GOP bypass the process &amp; stack courts with pro-corporate, right-wing judges."
910605809457008640,"Even worse, Trump &amp; the GOP want Dems to blue slip (aka rubber-stamp) their pro-corporate, right-wing nominees to advance. It’s insulting."
910605566132805633,Trump &amp; the @SenateGOP’s latest trick: flout the precedent of consulting home-state senators on nominees to serve on courts in their states.
910605336138190849,But @realDonaldTrump &amp; his GOP allies are using every tool they can to tilt our courts in favor of the wealthy &amp; well-connected.
910605158207410181,The judges who sit on our courts should have one mission: to provide equal justice under law.
910601221223874560,@Equifax @WellsFargo Corporate executives need to know they’ll be held personally accountable just like anybody els… https://t.co/ZcFR0oy1sx
910601155411169280,"With the @Equifax breach, I’ll be pushing for the same type of corporate accountability that I sought in the… https://t.co/Sqi4xWDo4f"
910601043158937600,@WellsFargo But I'm still fighting for accountability at @WellsFargo. I'm pushing the Fed to remove all the Board M… https://t.co/O08puTQ43l
910600843283582977,"A year ago today, I told the then-CEO of @WellsFargo he should resign after the bank's massive fake accounts scam.… https://t.co/03CJdBUKVV"
910576982987018240,"I’m doing everything I can to fight back against the Graham-Cassidy ""health care"" bill – but we need lots of people speaking up again."
910576672566599680,I told MGH Chelsea: The @SenateGOP Graham-Cassidy “health care” bill is just the same set of terrible policies with… https://t.co/abSYwwHFqi
910576318412132352,MGH Chelsea keeps families healthy &amp; strengthens our community. They know what repealing the ACA &amp; gutting Medicaid… https://t.co/dyQtyI16fZ
910266881461882880,@Equifax The credit reporting industry is broken and has been taking advantage of consumers for years. Time to do something about it.
910266818434134018,The @Equifax hack is a nightmare. I introduced the FREE Act to give consumers back control of their data. Congress… https://t.co/8urkIAHpVo
910212844368605184,"RT @GinnieMaeGov: Thanks @SenWarren for support &amp; leadership on this issue

Ginnie Mae Task Force to Crack Down on some VA Lenders https://…"
910205893349867520,Heading to the floor to discuss the @Equifax breach. People are right to be outraged. https://t.co/jc1R7Es8hG
909944340302237696,RED ALERT: Trumpcare is not dead. https://t.co/MPsQn1hP65
909923279229636609,@SenateGOP Tonight I’m joining @SenateDems on the floor to fight (again) to save Americans’ health care. Watch live… https://t.co/ORPlAGP0T6
909923228260413441,Cassidy-Graham is just another version of the same old heartless “health care” plan the @SenateGOP have tried to jam down our throats.
